"Player_id","Names","Minutes","Usage","TeamAbbreviation","started","game_number","minutes_as_starter","matchup","description"
1628915,"Kia Nurse",21,-27.742243647975,"NYL",1,224,"9","NYL  v  LAS","L 78  -  93"
1630139,"Jocelyn Willoughby",16,4786.2834056895,"NYL",0,224,"0","NYL  v  LAS","L 78  -  93"
1630119,"Jazmine Jones",26,-2944.47624442129,"NYL",0,224,"0","NYL  v  LAS","L 78  -  93"
1630131,"Kylee Shook",13,-1787.77171099464,"NYL",0,224,"0","NYL  v  LAS","L 78  -  93"
1630115,"Joyner Holmes",2,5497.36014051273,"NYL",0,224,"0","NYL  v  LAS","L 78  -  93"
1630136,"Megan Walker",10,-1195.73364682879,"NYL",0,224,"0","NYL  v  LAS","L 78  -  93"
201496,"Candace Parker",28,11098.6033249445,"LAS",1,224,"9","LAS  v  NYL","W 93  -  78"
203833,"Chelsea Gray",27,4143.92338220042,"LAS",1,224,"9","LAS  v  NYL","W 93  -  78"
203029,"Riquna Williams",20,5142.45375881043,"LAS",0,224,"0","LAS  v  NYL","W 93  -  78"
203014,"Nneka Ogwumike",21,-712.984316230664,"LAS",1,224,"9","LAS  v  NYL","W 93  -  78"
1628279,"Brittney Sykes",24,13816.1984959093,"LAS",1,224,"9","LAS  v  NYL","W 93  -  78"
1628282,"Sydney Wiese",28,7601.49511535663,"LAS",1,224,"9","LAS  v  NYL","W 93  -  78"
200671,"Seimone Augustus",9,211.870310430485,"LAS",0,224,"0","LAS  v  NYL","W 93  -  78"
1630099,"Te'a Cooper",20,319.958098780896,"LAS",0,224,"0","LAS  v  NYL","W 93  -  78"
1628895,"Marie Gülich",12,7.2072569621824,"LAS",0,224,"0","LAS  v  NYL","W 93  -  78"
204334,"Reshanda Gray",11,1849.20801380788,"LAS",0,224,"0","LAS  v  NYL","W 93  -  78"
203826,"Alyssa Thomas",24,5105.29341244047,"CON",1,223,"4","CON  v  ATL","W 93  -  82"
201886,"DeWanna Bonner",24,11033.7496794169,"CON",1,223,"4","CON  v  ATL","W 93  -  82"
202662,"Jasmine Thomas",21,5135.25098515208,"CON",1,223,"4","CON  v  ATL","W 93  -  82"
1628280,"Brionna Jones",18,3553.99702544668,"CON",1,223,"4","CON  v  ATL","W 93  -  82"
1629567,"Natisha Hiedeman",25,4338.88545208153,"CON",0,223,"0","CON  v  ATL","W 93  -  82"
1627678,"Bria Holmes",27,5499.35706428664,"CON",0,223,"0","CON  v  ATL","W 93  -  82"
204321,"Kaleena Mosqueda-Lewis",12,3555.85416470699,"CON",0,223,"0","CON  v  ATL","W 93  -  82"
1630097,"Kaila Charles",28,-1595.05626350696,"CON",1,223,"3","CON  v  ATL","W 93  -  82"
1629492,"Beatrice Mompremier",18,205.651563873392,"CON",0,223,"0","CON  v  ATL","W 93  -  82"
203043,"Jacki Gemelos",5,-86.6258378126909,"CON",0,223,"0","CON  v  ATL","W 93  -  82"
1629481,"Arike Ogunbowale",33,7853.82988643757,"DAL",1,223,"6","DAL  v  PHO","L 79  -  91"
1630149,"Satou Sabally",28,5326.22273661251,"DAL",1,223,"6","DAL  v  PHO","L 79  -  91"
203866,"Kayla Thornton",24,1753.31719534694,"DAL",1,223,"6","DAL  v  PHO","L 79  -  91"
1627669,"Moriah Jefferson",14,6517.6581767675,"DAL",0,223,"0","DAL  v  PHO","L 79  -  91"
204330,"Isabelle Harrison",23,7648.21791080129,"DAL",1,223,"5","DAL  v  PHO","L 79  -  91"
1628277,"Allisha Gray",21,2983.58739238386,"DAL",1,223,"6","DAL  v  PHO","L 79  -  91"
1629478,"Katie Lou Samuelson",26,6601.2686927792,"DAL",0,223,"0","DAL  v  PHO","L 79  -  91"
1630093,"Bella Alarie",17,6710.35641878718,"DAL",0,223,"0","DAL  v  PHO","L 79  -  91"
1630112,"Tyasha Harris",5,-1034.7882441709,"DAL",0,223,"0","DAL  v  PHO","L 79  -  91"
1629497,"Marina Mabrey",8,-732.38702343263,"DAL",0,223,"0","DAL  v  PHO","L 79  -  91"
203398,"Brittney Griner",37,15423.1938778197,"PHO",1,223,"6","PHO  v  DAL","W 91  -  79"
203400,"Skylar Diggins-Smith",35,5971.517319723,"PHO",1,223,"6","PHO  v  DAL","W 91  -  79"
1629488,"Brianna Turner",32,2782.21595656052,"PHO",1,223,"6","PHO  v  DAL","W 91  -  79"
203829,"Bria Hartley",23,313.288399050284,"PHO",0,223,"0","PHO  v  DAL","W 91  -  79"
1629482,"Sophie Cunningham",14,-3528.64538886499,"PHO",1,223,"6","PHO  v  DAL","W 91  -  79"
1629501,"Alanna Smith",18,10557.7386443567,"PHO",0,223,"0","PHO  v  DAL","W 91  -  79"
1628269,"Nia Coffey",24,2553.92536387699,"PHO",0,223,"0","PHO  v  DAL","W 91  -  79"
1628278,"Shatori Walker-Kimbrough",14,-656.524808255075,"PHO",1,223,"5","PHO  v  DAL","W 91  -  79"
201913,"Kia Vaughn",4,1658.37503969987,"PHO",0,223,"0","PHO  v  DAL","W 91  -  79"
204335,"Betnijah Laney",26,5351.03969499017,"ATL",1,223,"3","ATL  v  CON","L 82  -  93"
204322,"Elizabeth Williams",23,5206.38612094033,"ATL",1,223,"3","ATL  v  CON","L 82  -  93"
1628881,"Monique Billings",29,12197.3192832975,"ATL",1,223,"3","ATL  v  CON","L 82  -  93"
1630150,"Chennedy Carter",3,9681.83186999453,"ATL",1,223,"3","ATL  v  CON","L 82  -  93"
203015,"Shekinna Stricklen",21,4142.12331398958,"ATL",1,223,"3","ATL  v  CON","L 82  -  93"
204355,"Blake Dietrick",24,6389.91680867309,"ATL",0,223,"0","ATL  v  CON","L 82  -  93"
1627675,"Courtney Williams",23,375.112668669408,"ATL",0,223,"0","ATL  v  CON","L 82  -  93"
203017,"Glory Johnson",11,56.2825185500023,"ATL",0,223,"0","ATL  v  CON","L 82  -  93"
1630153,"Jaylyn Agnew",9,131.687158077551,"ATL",0,223,"0","ATL  v  CON","L 82  -  93"
1628283,"Alexis Jones",12,-16.3522012578618,"ATL",0,223,"0","ATL  v  CON","L 82  -  93"
1630095,"Brittany Brewer",7,-2.2774327122153,"ATL",0,223,"0","ATL  v  CON","L 82  -  93"
1629480,"Kalani Brown",11,45.8333333333333,"ATL",0,223,"0","ATL  v  CON","L 82  -  93"
1627668,"Breanna Stewart",32,6316.8504898559,"SEA",1,223,"5","SEA  v  CHI","W 89  -  71"
202252,"Alysha Clark",31,3923.32926514422,"SEA",1,223,"5","SEA  v  CHI","W 89  -  71"
204319,"Jewell Loyd",32,4882.6202146771,"SEA",1,223,"5","SEA  v  CHI","W 89  -  71"
1628886,"Jordin Canada",27,10681.9438640513,"SEA",1,223,"5","SEA  v  CHI","W 89  -  71"
203827,"Natasha Howard",21,278.900557684929,"SEA",1,223,"5","SEA  v  CHI","W 89  -  71"
1628244,"Sami Whitcomb",24,13612.9998712622,"SEA",0,223,"0","SEA  v  CHI","W 89  -  71"
1628920,"Mercedes Russell",12,2881.9599516,"SEA",0,223,"0","SEA  v  CHI","W 89  -  71"
1629496,"Ezi Magbegor",16,10615.7424288849,"SEA",0,223,"0","SEA  v  CHI","W 89  -  71"
1627670,"Morgan Tuck",6,-1689.95433914035,"SEA",0,223,"0","SEA  v  CHI","W 89  -  71"
202664,"Courtney Vandersloot",26,-339.372934574162,"CHI",1,223,"5","CHI  v  SEA","L 71  -  89"
1627674,"Kahleah Copper",30,14141.6444803292,"CHI",1,223,"5","CHI  v  SEA","L 71  -  89"
1628922,"Azurá Stevens",27,9563.49744201672,"CHI",1,223,"5","CHI  v  SEA","L 71  -  89"
204323,"Cheyenne Parker",24,6822.31144812456,"CHI",1,223,"5","CHI  v  SEA","L 71  -  89"
201516,"Allie Quigley",32,5311.19911799207,"CHI",1,223,"5","CHI  v  SEA","L 71  -  89"
1628931,"Gabby Williams",18,4519.16552564484,"CHI",0,223,"0","CHI  v  SEA","L 71  -  89"
1628890,"Diamond DeShields",18,6647.48780070062,"CHI",0,223,"0","CHI  v  SEA","L 71  -  89"
1630113,"Ruthy Hebard",20,3441.84362433523,"CHI",0,223,"0","CHI  v  SEA","L 71  -  89"
202641,"Sydney Colson",3,1.19429590017818,"CHI",0,223,"0","CHI  v  SEA","L 71  -  89"
1630118,"Stella Johnson",2,25,"CHI",0,223,"0","CHI  v  SEA","L 71  -  89"
1628909,"Kelsey Mitchell",38,-1022.59754183431,"IND",1,222,"8","IND  v  WAS","W 91  -  84"
1627700,"Julie Allemand",36,-937.603747080314,"IND",1,222,"8","IND  v  WAS","W 91  -  84"
200676,"Candice Dupree",31,-1439.41024471762,"IND",1,222,"8","IND  v  WAS","W 91  -  84"
1627676,"Tiffany Mitchell",37,-1347.58371537408,"IND",1,222,"8","IND  v  WAS","W 91  -  84"
1629479,"Teaira McCowan",22,-628.646684291279,"IND",0,222,"0","IND  v  WAS","W 91  -  84"
1629568,"Kennedy Burke",15,-176.500783353385,"IND",0,222,"0","IND  v  WAS","W 91  -  84"
1628927,"Victoria Vivians",5,-95.4184634803033,"IND",0,222,"0","IND  v  WAS","W 91  -  84"
1630100,"Lauren Cox",17,-2.25638482519219,"IND",1,222,"8","IND  v  WAS","W 91  -  84"
1629483,"Napheesa Collier",33,-820.841685058105,"MIN",1,222,"4","MIN  v  LAS","L 81  -  97"
1630101,"Crystal Dangerfield",37,-1712.03222221409,"MIN",1,222,"3","MIN  v  LAS","L 81  -  97"
203024,"Damiris Dantas",27,-1762.42810097186,"MIN",1,222,"4","MIN  v  LAS","L 81  -  97"
1628882,"Lexie Brown",33,-49.5742800006717,"MIN",1,222,"3","MIN  v  LAS","L 81  -  97"
1629524,"Bridget Carleton",34,-1057.49722565319,"MIN",1,222,"3","MIN  v  LAS","L 81  -  97"
1627671,"Rachel Banham",8,-599.657166588945,"MIN",0,222,"0","MIN  v  LAS","L 81  -  97"
1630114,"Mikiah Herbert Harrigan",10,191.147645249989,"MIN",0,222,"0","MIN  v  LAS","L 81  -  97"
1628286,"Erica McCall",20,97.2556139512669,"MIN",0,222,"0","MIN  v  LAS","L 81  -  97"
1628932,"A'ja Wilson",39,-1267.82240283154,"LVA",1,222,"8","LVA  v  NYL","W 78  -  76"
204324,"Dearica Hamby",30,-2664.18848403633,"LVA",0,222,"0","LVA  v  NYL","W 78  -  76"
1629498,"Jackie Young",31,-581.682495558628,"LVA",0,222,"0","LVA  v  NYL","W 78  -  76"
203825,"Kayla McBride",19,-527.330043256809,"LVA",1,222,"8","LVA  v  NYL","W 78  -  76"
201881,"Angel McCoughtry",19,-767.336605237581,"LVA",1,222,"8","LVA  v  NYL","W 78  -  76"
202658,"Danielle Robinson",23,273.327220719835,"LVA",0,222,"0","LVA  v  NYL","W 78  -  76"
202670,"Carolyn Swords",10,-1667.81335182512,"LVA",1,222,"8","LVA  v  NYL","W 78  -  76"
1628263,"Lindsay Allen",10,111.92479413593,"LVA",1,222,"7","LVA  v  NYL","W 78  -  76"
203411,"Sugar Rodgers",16,-1053.56783309256,"LVA",0,222,"0","LVA  v  NYL","W 78  -  76"
1629570,"Megan Huff",1,19.3406593406593,"LVA",0,222,"0","LVA  v  NYL","W 78  -  76"
203416,"Emma Meesseman",31,-1649.62388982691,"WAS",1,222,"8","WAS  v  IND","L 84  -  91"
1628899,"Myisha Hines-Allen",23,-1259.13214721371,"WAS",1,222,"8","WAS  v  IND","L 84  -  91"
1628878,"Ariel Atkins",27,204.062287759248,"WAS",1,222,"8","WAS  v  IND","L 84  -  91"
201507,"Leilani Mitchell",31,-1076.88707883587,"WAS",1,222,"8","WAS  v  IND","L 84  -  91"
201502,"Essence Carson",17,-1386.95538144758,"WAS",0,222,"0","WAS  v  IND","L 84  -  91"
1629506,"Kiara Leslie",27,-497.55478936046,"WAS",1,222,"8","WAS  v  IND","L 84  -  91"
203035,"Shey Peddy",13,-473.639200897167,"WAS",0,222,"0","WAS  v  IND","L 84  -  91"
203403,"Tianna Hawkins",22,51.4877527535756,"WAS",0,222,"0","WAS  v  IND","L 84  -  91"
1628268,"Alaina Coates",7,-1248.55003458886,"WAS",0,222,"0","WAS  v  IND","L 84  -  91"
203406,"Layshia Clarendon",34,99.4015609619958,"NYL",1,222,"7","NYL  v  LVA","L 76  -  78"
204329,"Kiah Stokes",34,-165.112372894638,"NYL",1,222,"7","NYL  v  LVA","L 76  -  78"
204320,"Amanda Zahui B",25,-2628.76771440137,"NYL",1,222,"7","NYL  v  LVA","L 76  -  78"
1630127,"Leaonna Odom",26,-943.643916068406,"NYL",1,222,"7","NYL  v  LVA","L 76  -  78"
1628915,"Kia Nurse",26,5.96256829748864,"NYL",1,222,"8","NYL  v  LVA","L 76  -  78"
1630139,"Jocelyn Willoughby",10,-820.001493721232,"NYL",0,222,"0","NYL  v  LVA","L 76  -  78"
1630119,"Jazmine Jones",14,615.739459058528,"NYL",0,222,"0","NYL  v  LVA","L 76  -  78"
1630115,"Joyner Holmes",20,-943.004564827501,"NYL",0,222,"0","NYL  v  LVA","L 76  -  78"
1630136,"Megan Walker",9,249.859384307969,"NYL",0,222,"0","NYL  v  LVA","L 76  -  78"
201496,"Candace Parker",28,-1901.80315548105,"LAS",1,222,"3","LAS  v  MIN","W 97  -  81"
203833,"Chelsea Gray",28,-711.621871943758,"LAS",1,222,"3","LAS  v  MIN","W 97  -  81"
203029,"Riquna Williams",25,-881.770102416479,"LAS",0,222,"0","LAS  v  MIN","W 97  -  81"
203014,"Nneka Ogwumike",21,148.451618090789,"LAS",1,222,"4","LAS  v  MIN","W 97  -  81"
1628279,"Brittney Sykes",22,-2368.90619293968,"LAS",0,222,"0","LAS  v  MIN","W 97  -  81"
1628282,"Sydney Wiese",17,-1302.47839019988,"LAS",1,222,"3","LAS  v  MIN","W 97  -  81"
203437,"Tierra Ruffin-Pratt",4,-1096.58550777193,"LAS",1,222,"3","LAS  v  MIN","W 97  -  81"
200671,"Seimone Augustus",20,-45.9384888319094,"LAS",0,222,"0","LAS  v  MIN","W 97  -  81"
1630099,"Te'a Cooper",14,-89.5439676898171,"LAS",0,222,"0","LAS  v  MIN","W 97  -  81"
1628895,"Marie Gülich",20,-14.7983486821212,"LAS",0,222,"0","LAS  v  MIN","W 97  -  81"
1629485,"Kristine Anigwe",4,-87.5694682675817,"LAS",0,222,"0","LAS  v  MIN","W 97  -  81"
203826,"Alyssa Thomas",32,-875.814107032026,"CON",1,221,"8","CON  v  CHI","L 93  -  100"
201886,"DeWanna Bonner",35,-1892.17182309203,"CON",1,221,"8","CON  v  CHI","L 93  -  100"
202662,"Jasmine Thomas",32,-880.670194279068,"CON",1,221,"8","CON  v  CHI","L 93  -  100"
1628280,"Brionna Jones",27,-609.429231970212,"CON",1,221,"8","CON  v  CHI","L 93  -  100"
1629567,"Natisha Hiedeman",20,-744.377515004943,"CON",1,221,"9","CON  v  CHI","L 93  -  100"
1627678,"Bria Holmes",19,-943.090291312742,"CON",0,221,"0","CON  v  CHI","L 93  -  100"
204321,"Kaleena Mosqueda-Lewis",3,-609.938083473353,"CON",0,221,"0","CON  v  CHI","L 93  -  100"
1630097,"Kaila Charles",25,328.438370426529,"CON",0,221,"0","CON  v  CHI","L 93  -  100"
203849,"Theresa Plaisance",5,1.8065268065273,"CON",0,221,"0","CON  v  CHI","L 93  -  100"
203043,"Jacki Gemelos",1,28.2843297907205,"CON",0,221,"0","CON  v  CHI","L 93  -  100"
1629492,"Beatrice Mompremier",1,-34.7782652130562,"CON",0,221,"0","CON  v  CHI","L 93  -  100"
1629481,"Arike Ogunbowale",34,-1346.66422786691,"DAL",1,221,"10","DAL  v  ATL","W 85  -  75"
1630149,"Satou Sabally",23,-913.825659817789,"DAL",1,221,"10","DAL  v  ATL","W 85  -  75"
203866,"Kayla Thornton",37,-301.270310611142,"DAL",1,221,"10","DAL  v  ATL","W 85  -  75"
1627669,"Moriah Jefferson",20,-1118.76924055941,"DAL",0,221,"0","DAL  v  ATL","W 85  -  75"
204330,"Isabelle Harrison",27,-1311.89962007292,"DAL",1,221,"10","DAL  v  ATL","W 85  -  75"
1628277,"Allisha Gray",20,-511.126148728292,"DAL",1,221,"10","DAL  v  ATL","W 85  -  75"
1629478,"Katie Lou Samuelson",18,-1131.86342856607,"DAL",0,221,"0","DAL  v  ATL","W 85  -  75"
1630093,"Bella Alarie",13,-1151.09674639088,"DAL",0,221,"0","DAL  v  ATL","W 85  -  75"
1629497,"Marina Mabrey",9,191.903702526617,"DAL",0,221,"0","DAL  v  ATL","W 85  -  75"
204335,"Betnijah Laney",37,-919.219112809712,"ATL",1,221,"10","ATL  v  DAL","L 75  -  85"
204322,"Elizabeth Williams",32,-892.900635240561,"ATL",1,221,"10","ATL  v  DAL","L 75  -  85"
1630150,"Chennedy Carter",31,-1660.6127182053,"ATL",1,221,"10","ATL  v  DAL","L 75  -  85"
1628881,"Monique Billings",27,-2091.36081317177,"ATL",1,221,"10","ATL  v  DAL","L 75  -  85"
203015,"Shekinna Stricklen",21,-709.239633483449,"ATL",1,221,"10","ATL  v  DAL","L 75  -  85"
204355,"Blake Dietrick",8,-1095.54912840124,"ATL",0,221,"0","ATL  v  DAL","L 75  -  85"
1627675,"Courtney Williams",25,-103.003264351728,"ATL",0,221,"0","ATL  v  DAL","L 75  -  85"
203017,"Glory Johnson",18,-13.3330128440791,"ATL",0,221,"0","ATL  v  DAL","L 75  -  85"
203398,"Brittney Griner",33,-2643.69715120339,"PHO",1,221,"10","PHO  v  SEA","L 68  -  74"
203400,"Skylar Diggins-Smith",33,-1024.09364432137,"PHO",1,221,"10","PHO  v  SEA","L 68  -  74"
100940,"Diana Taurasi",25,-1744.7723244401,"PHO",1,221,"10","PHO  v  SEA","L 68  -  74"
1629488,"Brianna Turner",19,-477.255380491673,"PHO",1,221,"10","PHO  v  SEA","L 68  -  74"
1629482,"Sophie Cunningham",26,604.086376574122,"PHO",1,221,"10","PHO  v  SEA","L 68  -  74"
1629501,"Alanna Smith",18,-1810.50728712947,"PHO",0,221,"0","PHO  v  SEA","L 68  -  74"
1628269,"Nia Coffey",19,-436.981364083684,"PHO",0,221,"0","PHO  v  SEA","L 68  -  74"
201913,"Kia Vaughn",10,-284.554433365048,"PHO",0,221,"0","PHO  v  SEA","L 68  -  74"
1628278,"Shatori Walker-Kimbrough",17,137.062401587539,"PHO",0,221,"0","PHO  v  SEA","L 68  -  74"
202664,"Courtney Vandersloot",31,56.3504125822668,"CHI",1,221,"8","CHI  v  CON","W 100  -  93"
1627674,"Kahleah Copper",33,-2424.64805305077,"CHI",1,221,"8","CHI  v  CON","W 100  -  93"
204323,"Cheyenne Parker",23,-1169.01648844022,"CHI",1,221,"8","CHI  v  CON","W 100  -  93"
1628922,"Azurá Stevens",26,-1639.60195269503,"CHI",1,221,"8","CHI  v  CON","W 100  -  93"
201516,"Allie Quigley",30,-913.131331193796,"CHI",1,221,"8","CHI  v  CON","W 100  -  93"
1628931,"Gabby Williams",27,-774.712686733854,"CHI",0,221,"0","CHI  v  CON","W 100  -  93"
1628890,"Diamond DeShields",18,-1140.50373832516,"CHI",0,221,"0","CHI  v  CON","W 100  -  93"
1630113,"Ruthy Hebard",8,-587.238615505069,"CHI",0,221,"0","CHI  v  CON","W 100  -  93"
202641,"Sydney Colson",3,-6.14973262032078,"CHI",0,221,"0","CHI  v  CON","W 100  -  93"
1630118,"Stella Johnson",1,0,"CHI",0,221,"0","CHI  v  CON","W 100  -  93"
1627668,"Breanna Stewart",31,-1083.84972903167,"SEA",1,221,"10","SEA  v  PHO","W 74  -  68"
202252,"Alysha Clark",31,-672.263856759748,"SEA",1,221,"10","SEA  v  PHO","W 74  -  68"
204319,"Jewell Loyd",30,-838.255806637742,"SEA",1,221,"10","SEA  v  PHO","W 74  -  68"
1628886,"Jordin Canada",32,-1833.11486025917,"SEA",1,221,"10","SEA  v  PHO","W 74  -  68"
203827,"Natasha Howard",20,-47.0473035927095,"SEA",1,221,"10","SEA  v  PHO","W 74  -  68"
1628244,"Sami Whitcomb",21,-2335.27419251276,"SEA",0,221,"0","SEA  v  PHO","W 74  -  68"
1628920,"Mercedes Russell",14,-495.11354700265,"SEA",0,221,"0","SEA  v  PHO","W 74  -  68"
1629496,"Ezi Magbegor",9,-1817.48199472195,"SEA",0,221,"0","SEA  v  PHO","W 74  -  68"
1627670,"Morgan Tuck",5,351.387123561609,"SEA",0,221,"0","SEA  v  PHO","W 74  -  68"
201518,"Crystal Langhorne",5,26.1573907408745,"SEA",0,221,"0","SEA  v  PHO","W 74  -  68"
1628909,"Kelsey Mitchell",40,212.456741007411,"IND",1,220,"10","IND  v  MIN","L 80  -  87"
200676,"Candice Dupree",30,297.93190105045,"IND",1,220,"10","IND  v  MIN","L 80  -  87"
1627700,"Julie Allemand",32,193.687062477463,"IND",1,220,"10","IND  v  MIN","L 80  -  87"
1627676,"Tiffany Mitchell",26,278.518187853337,"IND",1,220,"10","IND  v  MIN","L 80  -  87"
1629479,"Teaira McCowan",32,132.171405430696,"IND",1,220,"10","IND  v  MIN","L 80  -  87"
1629568,"Kennedy Burke",17,37.9900274183147,"IND",0,220,"0","IND  v  MIN","L 80  -  87"
1628906,"Stephanie Mavunga",3,-38.1852903799276,"IND",0,220,"0","IND  v  MIN","L 80  -  87"
1630100,"Lauren Cox",14,5.40540540540541,"IND",0,220,"0","IND  v  MIN","L 80  -  87"
1630104,"Kathleen Doyle",5,-23.8279095421953,"IND",0,220,"0","IND  v  MIN","L 80  -  87"
203416,"Emma Meesseman",33,343.173674622313,"WAS",1,220,"10","WAS  v  NYL","L 66  -  74"
1627672,"Aerial Powers",30,343.623797438924,"WAS",1,220,"10","WAS  v  NYL","L 66  -  74"
1628899,"Myisha Hines-Allen",27,261.334662897414,"WAS",1,220,"10","WAS  v  NYL","L 66  -  74"
1628878,"Ariel Atkins",24,-43.3676774712108,"WAS",1,220,"10","WAS  v  NYL","L 66  -  74"
201507,"Leilani Mitchell",30,224.468190915798,"WAS",1,220,"10","WAS  v  NYL","L 66  -  74"
201502,"Essence Carson",8,289.127387677509,"WAS",0,220,"0","WAS  v  NYL","L 66  -  74"
203035,"Shey Peddy",11,98.536706235431,"WAS",0,220,"0","WAS  v  NYL","L 66  -  74"
1629506,"Kiara Leslie",18,100.675638654887,"WAS",0,220,"0","WAS  v  NYL","L 66  -  74"
1628268,"Alaina Coates",4,257.344320269076,"WAS",0,220,"0","WAS  v  NYL","L 66  -  74"
203403,"Tianna Hawkins",17,-34.4786015672092,"WAS",0,220,"0","WAS  v  NYL","L 66  -  74"
1629483,"Napheesa Collier",33,169.751214267583,"MIN",1,220,"9","MIN  v  IND","W 87  -  80"
203024,"Damiris Dantas",17,368.7990270599,"MIN",1,220,"9","MIN  v  IND","W 87  -  80"
1630101,"Crystal Dangerfield",27,358.137377089613,"MIN",1,220,"10","MIN  v  IND","W 87  -  80"
201480,"Sylvia Fowles",31,-100.618078807427,"MIN",1,220,"13","MIN  v  IND","W 87  -  80"
1628882,"Lexie Brown",36,15.3738610922686,"MIN",1,220,"10","MIN  v  IND","W 87  -  80"
1627671,"Rachel Banham",17,125.155021789115,"MIN",0,220,"0","MIN  v  IND","W 87  -  80"
1629524,"Bridget Carleton",24,219.554531666518,"MIN",0,220,"0","MIN  v  IND","W 87  -  80"
1630114,"Mikiah Herbert Harrigan",8,-54.4332281210607,"MIN",0,220,"0","MIN  v  IND","W 87  -  80"
1628286,"Erica McCall",7,-45.2919254658389,"MIN",0,220,"0","MIN  v  IND","W 87  -  80"
203405,"Kayla Alexander",1,32.1258122017104,"MIN",0,220,"0","MIN  v  IND","W 87  -  80"
1628932,"A'ja Wilson",30,263.278228406555,"LVA",1,220,"4","LVA  v  LAS","W 86  -  82"
204324,"Dearica Hamby",30,552.347816419682,"LVA",0,220,"0","LVA  v  LAS","W 86  -  82"
203825,"Kayla McBride",28,109.54218209701,"LVA",1,220,"4","LVA  v  LAS","W 86  -  82"
1629498,"Jackie Young",29,122.423057991291,"LVA",0,220,"0","LVA  v  LAS","W 86  -  82"
201881,"Angel McCoughtry",28,158.025921277103,"LVA",1,220,"4","LVA  v  LAS","W 86  -  82"
202658,"Danielle Robinson",18,-57.036688540815,"LVA",0,220,"0","LVA  v  LAS","W 86  -  82"
202670,"Carolyn Swords",20,346.797757281105,"LVA",1,220,"4","LVA  v  LAS","W 86  -  82"
1628263,"Lindsay Allen",8,-28.9197370606852,"LVA",1,220,"4","LVA  v  LAS","W 86  -  82"
203411,"Sugar Rodgers",8,216.078054752305,"LVA",0,220,"0","LVA  v  LAS","W 86  -  82"
204332,"Cierra Burdick",0,33.3333333333333,"LVA",0,220,"0","LVA  v  LAS","W 86  -  82"
203406,"Layshia Clarendon",32,-21.8969120130505,"NYL",1,220,"10","NYL  v  WAS","W 74  -  66"
204329,"Kiah Stokes",33,34.8403979127756,"NYL",1,220,"10","NYL  v  WAS","W 74  -  66"
204320,"Amanda Zahui B",34,545.604714626206,"NYL",1,220,"10","NYL  v  WAS","W 74  -  66"
1630127,"Leaonna Odom",27,196.300812736855,"NYL",1,220,"10","NYL  v  WAS","W 74  -  66"
1630139,"Jocelyn Willoughby",15,170.048661590103,"NYL",0,220,"0","NYL  v  WAS","W 74  -  66"
1628915,"Kia Nurse",28,-4.22528634843582,"NYL",1,220,"10","NYL  v  WAS","W 74  -  66"
1630119,"Jazmine Jones",10,-167.14114832536,"NYL",0,220,"0","NYL  v  WAS","W 74  -  66"
1630131,"Kylee Shook",9,370.918874975736,"NYL",0,220,"0","NYL  v  WAS","W 74  -  66"
1630115,"Joyner Holmes",4,196.792707181884,"NYL",0,220,"0","NYL  v  WAS","W 74  -  66"
1630136,"Megan Walker",8,-64.6924294894244,"NYL",0,220,"0","NYL  v  WAS","W 74  -  66"
201496,"Candace Parker",33,394.574079127573,"LAS",1,220,"5","LAS  v  LVA","L 82  -  86"
203833,"Chelsea Gray",30,144.787711454973,"LAS",1,220,"5","LAS  v  LVA","L 82  -  86"
203029,"Riquna Williams",17,183.750395873171,"LAS",0,220,"0","LAS  v  LVA","L 82  -  86"
1628279,"Brittney Sykes",14,491.873169675913,"LAS",0,220,"0","LAS  v  LVA","L 82  -  86"
1628282,"Sydney Wiese",28,273.517182474922,"LAS",1,220,"4","LAS  v  LVA","L 82  -  86"
203437,"Tierra Ruffin-Pratt",24,227.814489678892,"LAS",1,220,"5","LAS  v  LVA","L 82  -  86"
1630099,"Te'a Cooper",12,34.0041975761324,"LAS",0,220,"0","LAS  v  LVA","L 82  -  86"
1629485,"Kristine Anigwe",10,31.8522727272728,"LAS",0,220,"0","LAS  v  LVA","L 82  -  86"
1628895,"Marie Gülich",24,14.4026186579378,"LAS",1,220,"4","LAS  v  LVA","L 82  -  86"
204334,"Reshanda Gray",7,-386.939601494398,"LAS",0,220,"0","LAS  v  LVA","L 82  -  86"
203826,"Alyssa Thomas",36,180.99326764447,"CON",1,219,"6","CON  v  DAL","W 91  -  68"
201886,"DeWanna Bonner",32,393.005318538731,"CON",1,219,"6","CON  v  DAL","W 91  -  68"
202662,"Jasmine Thomas",30,184.49212816519,"CON",1,219,"6","CON  v  DAL","W 91  -  68"
1628280,"Brionna Jones",23,126.194291819291,"CON",1,219,"6","CON  v  DAL","W 91  -  68"
1629567,"Natisha Hiedeman",30,153.829977607599,"CON",1,219,"6","CON  v  DAL","W 91  -  68"
1627678,"Bria Holmes",10,196.161052069465,"CON",0,219,"0","CON  v  DAL","W 91  -  68"
204321,"Kaleena Mosqueda-Lewis",15,125.673494741931,"CON",0,219,"0","CON  v  DAL","W 91  -  68"
1630097,"Kaila Charles",11,-90.4746568514677,"CON",0,219,"0","CON  v  DAL","W 91  -  68"
203849,"Theresa Plaisance",8,-8.6829836829839,"CON",0,219,"0","CON  v  DAL","W 91  -  68"
